window_id	cluster_rep	organism	phylum
ecoli_K12_MG1655_prom_pos_3149	ecoli_K12_MG1655_prom_pos_8511	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_315	ecoli_K12_MG1655_prom_pos_314	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3150	ecoli_K12_MG1655_prom_pos_3150	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3151	ecoli_K12_MG1655_prom_pos_3151	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3152	ecoli_K12_MG1655_prom_pos_3152	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3153	ecoli_K12_MG1655_prom_pos_3155	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3154	ecoli_K12_MG1655_prom_pos_3154	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3155	ecoli_K12_MG1655_prom_pos_3155	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3156	ecoli_K12_MG1655_prom_pos_3156	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3157	ecoli_K12_MG1655_prom_pos_3157	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3158	ecoli_K12_MG1655_prom_pos_3159	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3159	ecoli_K12_MG1655_prom_pos_3159	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_316	ecoli_K12_MG1655_prom_pos_316	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3160	ecoli_K12_MG1655_prom_pos_3161	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3161	ecoli_K12_MG1655_prom_pos_3161	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3162	ecoli_K12_MG1655_prom_pos_3162	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3163	ecoli_K12_MG1655_prom_pos_3163	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3164	ecoli_K12_MG1655_prom_pos_3154	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3165	ecoli_K12_MG1655_prom_pos_3165	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3166	ecoli_K12_MG1655_prom_pos_7145	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3167	ecoli_K12_MG1655_prom_pos_3168	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3168	ecoli_K12_MG1655_prom_pos_3168	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3169	ecoli_K12_MG1655_prom_pos_3170	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_317	ecoli_K12_MG1655_prom_pos_317	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3170	ecoli_K12_MG1655_prom_pos_3170	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3171	ecoli_K12_MG1655_prom_pos_3172	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3172	ecoli_K12_MG1655_prom_pos_3172	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3173	ecoli_K12_MG1655_prom_pos_3177	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3174	ecoli_K12_MG1655_prom_pos_5750	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3175	ecoli_K12_MG1655_prom_pos_3154	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3176	ecoli_K12_MG1655_prom_pos_3177	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3177	ecoli_K12_MG1655_prom_pos_3177	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3178	ecoli_K12_MG1655_prom_pos_3181	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3179	ecoli_K12_MG1655_prom_pos_3181	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_318	ecoli_K12_MG1655_prom_pos_318	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3180	ecoli_K12_MG1655_prom_pos_3181	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3181	ecoli_K12_MG1655_prom_pos_3181	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3182	ecoli_K12_MG1655_prom_pos_6491	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3183	ecoli_K12_MG1655_prom_pos_6683	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3184	ecoli_K12_MG1655_prom_pos_3184	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3185	ecoli_K12_MG1655_prom_pos_3154	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3186	ecoli_K12_MG1655_prom_pos_3186	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3187	ecoli_K12_MG1655_prom_pos_775	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3188	ecoli_K12_MG1655_prom_pos_3190	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3189	ecoli_K12_MG1655_prom_pos_3190	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_319	ecoli_K12_MG1655_prom_pos_308	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3190	ecoli_K12_MG1655_prom_pos_3190	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3191	ecoli_K12_MG1655_prom_pos_3191	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3192	ecoli_K12_MG1655_prom_pos_3194	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3193	ecoli_K12_MG1655_prom_pos_3154	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3194	ecoli_K12_MG1655_prom_pos_3194	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3195	ecoli_K12_MG1655_prom_pos_3195	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3196	ecoli_K12_MG1655_prom_pos_3195	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3197	ecoli_K12_MG1655_prom_pos_3198	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3198	ecoli_K12_MG1655_prom_pos_3198	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3199	ecoli_K12_MG1655_prom_pos_3199	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_32	ecoli_K12_MG1655_prom_pos_32	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_320	ecoli_K12_MG1655_prom_pos_320	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3200	ecoli_K12_MG1655_prom_pos_3200	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3201	ecoli_K12_MG1655_prom_pos_3201	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3202	ecoli_K12_MG1655_prom_pos_3202	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3203	ecoli_K12_MG1655_prom_pos_3203	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3204	ecoli_K12_MG1655_prom_pos_8062	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3205	ecoli_K12_MG1655_prom_pos_8065	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3206	ecoli_K12_MG1655_prom_pos_3206	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3207	ecoli_K12_MG1655_prom_pos_3207	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3208	ecoli_K12_MG1655_prom_pos_3208	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3209	ecoli_K12_MG1655_prom_pos_8069	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_321	ecoli_K12_MG1655_prom_pos_321	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3210	ecoli_K12_MG1655_prom_pos_3210	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3211	ecoli_K12_MG1655_prom_pos_3222	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3212	ecoli_K12_MG1655_prom_pos_3213	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3213	ecoli_K12_MG1655_prom_pos_3213	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3214	ecoli_K12_MG1655_prom_pos_3214	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3215	ecoli_K12_MG1655_prom_pos_3216	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3216	ecoli_K12_MG1655_prom_pos_3216	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3217	ecoli_K12_MG1655_prom_pos_3218	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3218	ecoli_K12_MG1655_prom_pos_3218	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3219	ecoli_K12_MG1655_prom_pos_3219	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_322	ecoli_K12_MG1655_prom_pos_322	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3220	ecoli_K12_MG1655_prom_pos_3221	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3221	ecoli_K12_MG1655_prom_pos_3221	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3222	ecoli_K12_MG1655_prom_pos_3222	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3223	ecoli_K12_MG1655_prom_pos_3224	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3224	ecoli_K12_MG1655_prom_pos_3224	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3225	ecoli_K12_MG1655_prom_pos_3225	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3226	ecoli_K12_MG1655_prom_pos_3226	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3227	ecoli_K12_MG1655_prom_pos_3228	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3228	ecoli_K12_MG1655_prom_pos_3228	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3229	ecoli_K12_MG1655_prom_pos_8079	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_323	ecoli_K12_MG1655_prom_pos_6550	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3230	ecoli_K12_MG1655_prom_pos_3230	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3231	ecoli_K12_MG1655_prom_pos_3231	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3232	ecoli_K12_MG1655_prom_pos_3232	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3233	ecoli_K12_MG1655_prom_pos_3233	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3234	ecoli_K12_MG1655_prom_pos_3234	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3235	ecoli_K12_MG1655_prom_pos_3235	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3236	ecoli_K12_MG1655_prom_pos_3236	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3237	ecoli_K12_MG1655_prom_pos_3237	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3238	ecoli_K12_MG1655_prom_pos_3238	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3239	ecoli_K12_MG1655_prom_pos_5641	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_324	ecoli_K12_MG1655_prom_pos_7456	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3240	ecoli_K12_MG1655_prom_pos_3240	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3241	ecoli_K12_MG1655_prom_pos_3241	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3242	ecoli_K12_MG1655_prom_pos_3242	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3243	ecoli_K12_MG1655_prom_pos_3244	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3244	ecoli_K12_MG1655_prom_pos_3244	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3245	ecoli_K12_MG1655_prom_pos_3245	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3246	ecoli_K12_MG1655_prom_pos_6874	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3247	ecoli_K12_MG1655_prom_pos_3247	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3248	ecoli_K12_MG1655_prom_pos_6194	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3249	ecoli_K12_MG1655_prom_pos_3252	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_325	ecoli_K12_MG1655_prom_pos_325	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3250	ecoli_K12_MG1655_prom_pos_3250	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3251	ecoli_K12_MG1655_prom_pos_3252	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3252	ecoli_K12_MG1655_prom_pos_3252	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3253	ecoli_K12_MG1655_prom_pos_8106	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3254	ecoli_K12_MG1655_prom_pos_5668	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3255	ecoli_K12_MG1655_prom_pos_5668	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3256	ecoli_K12_MG1655_prom_pos_5668	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3257	ecoli_K12_MG1655_prom_pos_6870	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3258	ecoli_K12_MG1655_prom_pos_6870	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3259	ecoli_K12_MG1655_prom_pos_6870	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_326	ecoli_K12_MG1655_prom_pos_326	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3260	ecoli_K12_MG1655_prom_pos_1939	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3261	ecoli_K12_MG1655_prom_pos_3262	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3262	ecoli_K12_MG1655_prom_pos_3262	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3263	ecoli_K12_MG1655_prom_pos_8108	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3264	ecoli_K12_MG1655_prom_pos_8107	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3265	ecoli_K12_MG1655_prom_pos_8107	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3266	ecoli_K12_MG1655_prom_pos_8107	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3267	ecoli_K12_MG1655_prom_pos_8107	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3268	ecoli_K12_MG1655_prom_pos_8107	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3269	ecoli_K12_MG1655_prom_pos_3269	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_327	ecoli_K12_MG1655_prom_pos_328	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3270	ecoli_K12_MG1655_prom_pos_3270	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3271	ecoli_K12_MG1655_prom_pos_3373	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3272	ecoli_K12_MG1655_prom_pos_3272	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3273	ecoli_K12_MG1655_prom_pos_3273	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3274	ecoli_K12_MG1655_prom_pos_3274	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3275	ecoli_K12_MG1655_prom_pos_3275	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3276	ecoli_K12_MG1655_prom_pos_8102	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3277	ecoli_K12_MG1655_prom_pos_3277	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3278	ecoli_K12_MG1655_prom_pos_3279	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3279	ecoli_K12_MG1655_prom_pos_3279	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_328	ecoli_K12_MG1655_prom_pos_328	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3280	ecoli_K12_MG1655_prom_pos_3280	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3281	ecoli_K12_MG1655_prom_pos_3281	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3282	ecoli_K12_MG1655_prom_pos_3272	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3283	ecoli_K12_MG1655_prom_pos_3283	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3284	ecoli_K12_MG1655_prom_pos_3284	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3285	ecoli_K12_MG1655_prom_pos_3285	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3286	ecoli_K12_MG1655_prom_pos_3289	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3287	ecoli_K12_MG1655_prom_pos_3289	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3288	ecoli_K12_MG1655_prom_pos_3289	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3289	ecoli_K12_MG1655_prom_pos_3289	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_329	ecoli_K12_MG1655_prom_pos_328	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3290	ecoli_K12_MG1655_prom_pos_3291	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3291	ecoli_K12_MG1655_prom_pos_3291	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3292	ecoli_K12_MG1655_prom_pos_8111	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3293	ecoli_K12_MG1655_prom_pos_3293	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3294	ecoli_K12_MG1655_prom_pos_5261	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3295	ecoli_K12_MG1655_prom_pos_3295	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3296	ecoli_K12_MG1655_prom_pos_3295	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3297	ecoli_K12_MG1655_prom_pos_3295	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3298	ecoli_K12_MG1655_prom_pos_3295	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3299	ecoli_K12_MG1655_prom_pos_3295	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_33	ecoli_K12_MG1655_prom_pos_33	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_330	ecoli_K12_MG1655_prom_pos_330	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3300	ecoli_K12_MG1655_prom_pos_3295	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3301	ecoli_K12_MG1655_prom_pos_3301	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3302	ecoli_K12_MG1655_prom_pos_3302	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3303	ecoli_K12_MG1655_prom_pos_3293	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3304	ecoli_K12_MG1655_prom_pos_3305	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3305	ecoli_K12_MG1655_prom_pos_3305	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3306	ecoli_K12_MG1655_prom_pos_3305	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3307	ecoli_K12_MG1655_prom_pos_3305	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3308	ecoli_K12_MG1655_prom_pos_3309	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3309	ecoli_K12_MG1655_prom_pos_3309	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_331	ecoli_K12_MG1655_prom_pos_331	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3310	ecoli_K12_MG1655_prom_pos_3312	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3311	ecoli_K12_MG1655_prom_pos_3312	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3312	ecoli_K12_MG1655_prom_pos_3312	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3313	ecoli_K12_MG1655_prom_pos_3293	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3314	ecoli_K12_MG1655_prom_pos_3314	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3315	ecoli_K12_MG1655_prom_pos_3315	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3316	ecoli_K12_MG1655_prom_pos_3316	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3317	ecoli_K12_MG1655_prom_pos_3317	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3318	ecoli_K12_MG1655_prom_pos_7189	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3319	ecoli_K12_MG1655_prom_pos_3319	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_332	ecoli_K12_MG1655_prom_pos_8305	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3320	ecoli_K12_MG1655_prom_pos_6259	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3321	ecoli_K12_MG1655_prom_pos_3321	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3322	ecoli_K12_MG1655_prom_pos_3352	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3323	ecoli_K12_MG1655_prom_pos_3323	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3324	ecoli_K12_MG1655_prom_pos_5896	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3325	ecoli_K12_MG1655_prom_pos_3325	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3326	ecoli_K12_MG1655_prom_pos_3326	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3327	ecoli_K12_MG1655_prom_pos_8122	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3328	ecoli_K12_MG1655_prom_pos_3329	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3329	ecoli_K12_MG1655_prom_pos_3329	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_333	ecoli_K12_MG1655_prom_pos_333	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3330	ecoli_K12_MG1655_prom_pos_3330	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3331	ecoli_K12_MG1655_prom_pos_3331	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3332	ecoli_K12_MG1655_prom_pos_3332	ecoli_K12_MG1655	Gammaproteobacteria
ecoli_K12_MG1655_prom_pos_3333	ecoli_K12_MG1655_prom_pos_3352	ecoli_K12_MG1655	Gammaproteobacteria
